generated_texts_mistral_7b_finetuned
['Quantitative Biology']	
"['Computer Science', 'Mathematics']	"
['Physics']	
"['Physics', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
['Physics']	
['Statistics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Physics']	
['Physics']	
['Computer Science']	
['Physics']	
['Physics']	
['Physics']	
"['Computer Science', 'Mathematics']	"
['Physics']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Physics']	
['Statistics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
['Quantitative Biology']	
['Computer Science']	
['Physics']	
['Statistics']	
['Mathematics']	
['Physics']	
['Quantitative Biology']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Computer Science']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Physics']	
['Quantitative Finance']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Mathematics']	
['Computer Science']	
['Statistics']	
['Physics']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Physics']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Quantitative Biology']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Physics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Quantitative Biology']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Mathematics', 'Statistics']	"
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Mathematics']	
['Physics']	
['Physics']	
"['Computer Science', 'Physics']	"
['Mathematics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Statistics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
"['Physics', 'Mathematics']	"
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Physics']	"
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Quantitative Biology']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Physics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Mathematics']	
['Physics']	
['Mathematics']	
['Statistics']	
['Physics']	
"['Computer Science', 'Mathematics']	"
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Physics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Statistics']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Quantitative Biology']	
['Physics']	
['Computer Science']	
['Physics']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
"['Physics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Physics']	"
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Computer Science']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Computer Science']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Quantitative Biology']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Statistics']	
['Physics']	
['Physics']	
['Statistics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Mathematics']	
['Mathematics']	
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Quantitative Biology']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Physics']	
['Mathematics']	
['Physics']	
['Statistics']	
"['Computer Science', 'Mathematics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Physics']	"
['Mathematics']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
['Computer Science']	
"['Physics', 'Statistics']	"
['Physics']	
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Quantitative Finance']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Quantitative Biology']	
"['Computer Science', 'Mathematics']	"
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Statistics']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Statistics']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Physics']	"
['Physics']	
['Statistics']	
['Statistics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Computer Science']	
"['Statistics', 'Quantitative Biology']	"
['Mathematics']	
['Quantitative Finance']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
['Physics']	
['Statistics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Mathematics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Physics']	
['Computer Science']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Physics']	
['Physics']	
['Physics']	
['Physics']	
['Computer Science']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Quantitative Biology']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Statistics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Physics']	"
['Physics']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Quantitative Biology']	
['Mathematics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Statistics']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Statistics']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Physics']	
['Quantitative Finance']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Statistics']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Physics']	
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Statistics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Quantitative Biology']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
"['Computer Science', 'Physics']	"
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Mathematics']	"
['Physics']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Physics']	
"['Physics', 'Statistics']	"
['Physics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Physics']	
['Physics']	
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Quantitative Biology']	
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
"['Physics', 'Mathematics']	"
['Computer Science']	
['Computer Science']	
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Quantitative Finance']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Mathematics']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Mathematics', 'Statistics']	"
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Physics']	
['Physics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Physics']	
['Computer Science']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Physics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Quantitative Finance']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Statistics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Computer Science']	
['Physics']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Mathematics']	"
['Statistics']	
['Mathematics']	
['Computer Science']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Mathematics']	"
['Computer Science']	
['Physics']	
['Mathematics']	
['Mathematics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Physics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
"['Computer Science', 'Physics']	"
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Computer Science']	
['Physics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Physics']	"
['Computer Science']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Statistics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Physics', 'Mathematics']	"
['Physics']	
['Quantitative Finance']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Mathematics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Mathematics']	"
['Quantitative Biology']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Quantitative Biology']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Statistics']	
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Physics']	
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Physics']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Physics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Computer Science']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Statistics']	
['Physics']	
['Physics']	
"['Physics', 'Mathematics']	"
"['Computer Science', 'Mathematics']	"
['Quantitative Finance']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Physics']	"
"['Statistics', 'Quantitative Biology']	"
['Physics']	
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Quantitative Biology']	
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Physics']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Physics']	
['Computer Science']	
['Physics']	
"['Mathematics', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Quantitative Biology']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
['Computer Science']	
"['Computer Science', 'Physics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Quantitative Finance']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Computer Science']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Mathematics']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Physics']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
"['Mathematics', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Physics']	"
['Mathematics']	
['Quantitative Finance']	
"['Computer Science', 'Mathematics']	"
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Computer Science']	
['Computer Science']	
['Computer Science']	
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Mathematics']	
['Quantitative Finance']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Mathematics']	
['Mathematics']	
['Physics']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Mathematics']	
['Physics']	
['Computer Science']	
['Quantitative Biology']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Quantitative Biology']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Mathematics']	"
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Mathematics']	
['Physics']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Statistics']	
"['Mathematics', 'Statistics']	"
"['Physics', 'Statistics']	"
['Computer Science']	
['Statistics']	
['Mathematics']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Quantitative Finance']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Statistics']	
['Mathematics']	
['Computer Science']	
['Physics']	
['Mathematics']	
['Computer Science']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Quantitative Biology']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Physics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
['Mathematics']	
"['Computer Science', 'Mathematics']	"
"['Computer Science', 'Statistics']	"
['Mathematics']	
['Physics']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
"['Computer Science', 'Mathematics']	"
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Physics']	
"['Mathematics', 'Statistics']	"
['Mathematics']	
['Quantitative Biology']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Physics']	
"['Computer Science', 'Mathematics']	"
['Physics']	
['Computer Science']	
"['Computer Science', 'Mathematics']	"
['Physics']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
['Physics']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Mathematics']	
['Physics']	
['Physics']	
['Computer Science']	
['Mathematics']	
['Physics']	
['Mathematics']	
"['Mathematics', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Computer Science']	
"['Mathematics', 'Statistics']	"
['Computer Science']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Mathematics']	"
['Computer Science']	
['Mathematics']	
"['Computer Science', 'Physics']	"
['Computer Science']	
['Mathematics']	
['Mathematics']	
['Mathematics']	
['Physics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
"['Computer Science', 'Statistics']	"
"['Computer Science', 'Statistics']	"
['Physics']	
['Computer Science']	
['Mathematics']	
['Mathematics']	
"['Computer Science', 'Mathematics']	"
['Computer Science']	
['Computer Science']	
['Physics']	
['Computer Science']	
['Physics']	
['Physics']	
['Physics']	
['Mathematics']	
"['Computer Science', 'Statistics']	"
['Computer Science']	
['Physics']	
['Mathematics']	
['Physics']	
['Statistics']	
['Mathematics']	
